store,date,baguette,oil,tomato,pickle,cheese,sauce,bacon,sausage,pepperoni,chicken,water,soda
store_7,2022-02-25,177.0,726.0,394.0,394.0,319.0,567.0,142.0,394.0,124.0,372.0,274,17
store_8,2022-02-25,34.0,126.0,152.0,152.0,304.0,435.0,270.0,152.0,204.0,58.0,113,57
store_9,2022-02-25,61.0,274.0,149.0,149.0,363.0,687.0,302.0,149.0,496.0,152.0,372,148
store_0,2022-02-26,104.0,490.0,265.0,265.0,274.0,471.0,170.0,265.0,112.0,282.0,330,110
store_1,2022-02-26,86.0,278.0,264.0,264.0,309.0,401.0,223.0,264.0,78.0,106.0,245,122
store_2,2022-02-26,27.0,132.0,63.0,63.0,55.0,104.0,28.0,63.0,20.0,78.0,5,62
store_3,2022-02-26,7.0,48.0,30.0,30.0,58.0,94.0,51.0,30.0,38.0,34.0,42,10
store_4,2022-02-26,34.0,218.0,202.0,202.0,312.0,397.0,278.0,202.0,20.0,150.0,136,225
store_5,2022-02-26,259.0,872.0,539.0,539.0,326.0,528.0,67.0,539.0,50.0,354.0,29,188
store_6,2022-02-26,56.0,288.0,197.0,197.0,242.0,346.0,186.0,197.0,32.0,176.0,45,17
store_7,2022-02-26,221.0,502.0,513.0,513.0,506.0,679.0,285.0,513.0,286.0,60.0,89,34
store_8,2022-02-26,54.0,248.0,179.0,179.0,250.0,374.0,196.0,179.0,108.0,140.0,227,110
store_9,2022-02-26,50.0,314.0,177.0,177.0,382.0,667.0,332.0,177.0,356.0,214.0,245,271
store_0,2022-02-27,42.0,310.0,177.0,177.0,337.0,559.0,295.0,177.0,218.0,226.0,213,137
store_1,2022-02-27,74.0,330.0,200.0,200.0,232.0,377.0,158.0,200.0,108.0,182.0,14,129
store_2,2022-02-27,11.0,80.0,50.0,50.0,85.0,132.0,74.0,50.0,36.0,58.0,22,59
store_3,2022-02-27,13.0,44.0,41.0,41.0,65.0,96.0,52.0,41.0,44.0,18.0,12,54
store_4,2022-02-27,98.0,330.0,218.0,218.0,208.0,341.0,110.0,218.0,132.0,134.0,194,159
store_5,2022-02-27,89.0,486.0,234.0,234.0,384.0,721.0,295.0,234.0,366.0,308.0,274,250
store_6,2022-02-27,83.0,284.0,198.0,198.0,218.0,348.0,135.0,198.0,142.0,118.0,178,121
store_7,2022-02-27,38.0,542.0,178.0,178.0,334.0,659.0,296.0,178.0,184.0,466.0,409,133
store_8,2022-02-27,33.0,204.0,115.0,115.0,230.0,398.0,197.0,115.0,198.0,138.0,247,38
store_9,2022-02-27,105.0,500.0,252.0,252.0,309.0,574.0,204.0,252.0,240.0,290.0,240,26
store_0,2022-02-28,7.0,30.0,242.0,242.0,578.0,701.0,571.0,242.0,230.0,16.0,148,240
store_1,2022-02-28,50.0,250.0,213.0,213.0,310.0,419.0,260.0,213.0,68.0,150.0,199,190
store_2,2022-02-28,28.0,92.0,58.0,58.0,68.0,122.0,40.0,58.0,72.0,36.0,66,74
store_3,2022-02-28,9.0,42.0,37.0,37.0,66.0,97.0,57.0,37.0,38.0,24.0,53,9
store_4,2022-02-28,81.0,328.0,223.0,223.0,233.0,346.0,152.0,223.0,60.0,166.0,37,213
store_5,2022-02-28,177.0,544.0,505.0,505.0,539.0,694.0,362.0,505.0,120.0,190.0,28,254
store_6,2022-02-28,91.0,302.0,206.0,206.0,209.0,339.0,118.0,206.0,140.0,120.0,164,150
store_7,2022-02-28,163.0,568.0,482.0,482.0,501.0,648.0,338.0,482.0,52.0,242.0,277,144
store_8,2022-02-28,47.0,258.0,182.0,182.0,257.0,373.0,210.0,182.0,68.0,164.0,186,96
store_9,2022-02-28,93.0,736.0,196.0,196.0,148.0,458.0,55.0,196.0,70.0,550.0,12,292
store_0,2022-03-01,142.0,316.0,346.0,346.0,402.0,554.0,260.0,346.0,272.0,32.0,219,177
store_1,2022-03-01,54.0,290.0,147.0,147.0,219.0,397.0,165.0,147.0,174.0,182.0,31,245
store_2,2022-03-01,10.0,88.0,37.0,37.0,68.0,126.0,58.0,37.0,48.0,68.0,28,11
store_3,2022-03-01,9.0,66.0,32.0,32.0,49.0,85.0,40.0,32.0,24.0,48.0,5,9
store_4,2022-03-01,72.0,244.0,228.0,228.0,288.0,386.0,216.0,228.0,96.0,100.0,110,181
store_5,2022-03-01,29.0,288.0,317.0,317.0,626.0,820.0,597.0,317.0,158.0,230.0,405,164
store_6,2022-03-01,119.0,262.0,342.0,342.0,337.0,359.0,218.0,342.0,20.0,24.0,183,232
store_7,2022-03-01,109.0,648.0,354.0,354.0,386.0,606.0,277.0,354.0,10.0,430.0,337,35
store_8,2022-03-01,58.0,290.0,161.0,161.0,208.0,355.0,150.0,161.0,120.0,174.0,16,31
store_9,2022-03-01,54.0,492.0,137.0,137.0,249.0,578.0,195.0,137.0,274.0,384.0,7,80
store_0,2022-03-02,108.0,318.0,303.0,303.0,394.0,557.0,286.0,303.0,224.0,102.0,245,27
store_1,2022-03-02,85.0,252.0,232.0,232.0,292.0,416.0,207.0,232.0,166.0,82.0,51,155
store_2,2022-03-02,13.0,86.0,51.0,51.0,79.0,125.0,66.0,51.0,32.0,60.0,80,7
store_3,2022-03-02,3.0,46.0,22.0,22.0,56.0,97.0,53.0,22.0,42.0,40.0,42,21
store_4,2022-03-02,116.0,274.0,296.0,296.0,297.0,371.0,181.0,296.0,106.0,42.0,124,178
store_5,2022-03-02,25.0,346.0,230.0,230.0,514.0,791.0,489.0,230.0,258.0,296.0,411,342
store_6,2022-03-02,99.0,344.0,245.0,245.0,219.0,318.0,120.0,245.0,52.0,146.0,242,65
store_7,2022-03-02,9.0,658.0,138.0,138.0,265.0,601.0,256.0,138.0,32.0,640.0,416,119
store_8,2022-03-02,109.0,238.0,263.0,263.0,285.0,381.0,176.0,263.0,172.0,20.0,58,181
store_9,2022-03-02,61.0,262.0,314.0,314.0,534.0,693.0,473.0,314.0,178.0,140.0,400,368
store_0,2022-03-03,119.0,504.0,342.0,342.0,327.0,460.0,208.0,342.0,0.0,266.0,103,36
store_1,2022-03-03,63.0,254.0,199.0,199.0,280.0,415.0,217.0,199.0,142.0,128.0,213,140
store_2,2022-03-03,29.0,102.0,89.0,89.0,95.0,121.0,66.0,89.0,8.0,44.0,84,32
store_3,2022-03-03,11.0,50.0,30.0,30.0,53.0,93.0,42.0,30.0,52.0,28.0,51,57
store_4,2022-03-03,71.0,308.0,183.0,183.0,212.0,354.0,141.0,183.0,118.0,166.0,144,178
store_5,2022-03-03,54.0,266.0,325.0,325.0,620.0,831.0,566.0,325.0,264.0,158.0,404,55
store_6,2022-03-03,24.0,82.0,122.0,122.0,302.0,449.0,278.0,122.0,260.0,34.0,225,142
store_7,2022-03-03,172.0,594.0,417.0,417.0,413.0,633.0,241.0,417.0,190.0,250.0,360,396
store_8,2022-03-03,65.0,280.0,171.0,171.0,215.0,358.0,150.0,171.0,136.0,150.0,229,241
store_9,2022-03-03,160.0,694.0,345.0,345.0,250.0,477.0,90.0,345.0,80.0,374.0,80,7
store_0,2022-03-04,8.0,216.0,105.0,105.0,346.0,606.0,338.0,105.0,320.0,200.0,85,275
store_1,2022-03-04,112.0,424.0,256.0,256.0,203.0,330.0,91.0,256.0,54.0,200.0,21,67
store_2,2022-03-04,28.0,64.0,81.0,81.0,106.0,138.0,78.0,81.0,56.0,8.0,34,76
store_3,2022-03-04,11.0,52.0,37.0,37.0,59.0,92.0,48.0,37.0,36.0,30.0,31,44
store_4,2022-03-04,40.0,280.0,131.0,131.0,205.0,368.0,165.0,131.0,126.0,200.0,217,96
store_5,2022-03-04,102.0,324.0,388.0,388.0,606.0,802.0,504.0,388.0,272.0,120.0,267,428
store_6,2022-03-04,106.0,378.0,224.0,224.0,175.0,303.0,69.0,224.0,90.0,166.0,34,202
store_7,2022-03-04,148.0,618.0,391.0,391.0,398.0,619.0,250.0,391.0,120.0,322.0,210,242
store_8,2022-03-04,46.0,144.0,102.0,102.0,233.0,426.0,187.0,102.0,334.0,52.0,165,239
store_9,2022-03-04,136.0,342.0,443.0,443.0,547.0,651.0,411.0,443.0,138.0,70.0,205,8
store_0,2022-03-05,107.0,586.0,217.0,217.0,174.0,421.0,67.0,217.0,122.0,372.0,207,269
store_1,2022-03-05,20.0,120.0,114.0,114.0,304.0,480.0,284.0,114.0,272.0,80.0,17,248
store_2,2022-03-05,11.0,84.0,36.0,36.0,68.0,128.0,57.0,36.0,58.0,62.0,45,33
store_3,2022-03-05,32.0,90.0,71.0,71.0,53.0,73.0,21.0,71.0,14.0,26.0,27,47
store_4,2022-03-05,82.0,352.0,180.0,180.0,175.0,330.0,93.0,180.0,122.0,188.0,216,95
store_5,2022-03-05,85.0,552.0,244.0,244.0,364.0,686.0,279.0,244.0,262.0,382.0,367,303
store_6,2022-03-05,91.0,220.0,280.0,280.0,324.0,380.0,233.0,280.0,74.0,38.0,88,226
store_7,2022-03-05,62.0,258.0,372.0,372.0,647.0,803.0,585.0,372.0,178.0,134.0,234,160
store_8,2022-03-05,75.0,224.0,229.0,229.0,291.0,386.0,216.0,229.0,116.0,74.0,18,245
store_9,2022-03-05,35.0,494.0,162.0,162.0,292.0,577.0,257.0,162.0,146.0,424.0,282,97
store_0,2022-03-06,50.0,120.0,191.0,191.0,437.0,652.0,387.0,191.0,410.0,20.0,175,162
store_1,2022-03-06,95.0,324.0,245.0,245.0,259.0,380.0,164.0,245.0,108.0,134.0,156,143
store_2,2022-03-06,1.0,30.0,43.0,43.0,112.0,155.0,111.0,43.0,58.0,28.0,20,63
store_3,2022-03-06,17.0,74.0,46.0,46.0,52.0,83.0,35.0,46.0,22.0,40.0,8,47
store_4,2022-03-06,77.0,278.0,195.0,195.0,233.0,369.0,156.0,195.0,148.0,124.0,92,25
store_5,2022-03-06,1.0,324.0,6.0,6.0,326.0,804.0,325.0,6.0,634.0,322.0,61,169
store_6,2022-03-06,46.0,220.0,140.0,140.0,228.0,378.0,182.0,140.0,172.0,128.0,163,33
store_7,2022-03-06,177.0,528.0,510.0,510.0,533.0,664.0,356.0,510.0,88.0,174.0,174,76
store_8,2022-03-06,97.0,300.0,263.0,263.0,266.0,350.0,169.0,263.0,62.0,106.0,15,163
store_9,2022-03-06,35.0,356.0,152.0,152.0,351.0,646.0,316.0,152.0,304.0,286.0,99,379
store_0,2022-03-07,113.0,410.0,364.0,364.0,403.0,509.0,290.0,364.0,28.0,184.0,105,171
store_1,2022-03-07,73.0,312.0,243.0,243.0,285.0,386.0,212.0,243.0,36.0,166.0,232,137
store_2,2022-03-07,14.0,90.0,47.0,47.0,73.0,125.0,59.0,47.0,42.0,62.0,57,43
store_3,2022-03-07,9.0,52.0,51.0,51.0,75.0,92.0,66.0,51.0,0.0,34.0,22,42
store_4,2022-03-07,70.0,266.0,203.0,203.0,254.0,375.0,184.0,203.0,116.0,126.0,57,55
store_5,2022-03-07,124.0,462.0,353.0,353.0,480.0,733.0,356.0,353.0,292.0,214.0,79,56
store_6,2022-03-07,22.0,158.0,116.0,116.0,260.0,411.0,238.0,116.0,188.0,114.0,162,77
store_7,2022-03-07,199.0,636.0,504.0,504.0,453.0,614.0,254.0,504.0,84.0,238.0,122,122
store_8,2022-03-07,61.0,268.0,171.0,171.0,225.0,364.0,164.0,171.0,132.0,146.0,155,11
store_9,2022-03-07,59.0,498.0,256.0,256.0,359.0,573.0,300.0,256.0,48.0,380.0,76,215
store_0,2022-03-08,101.0,388.0,259.0,259.0,321.0,520.0,220.0,259.0,212.0,186.0,332,342
store_1,2022-03-08,108.0,254.0,331.0,331.0,366.0,413.0,258.0,331.0,56.0,38.0,143,240
store_2,2022-03-08,10.0,94.0,39.0,39.0,67.0,123.0,57.0,39.0,38.0,74.0,18,47
store_3,2022-03-08,42.0,90.0,97.0,97.0,70.0,75.0,28.0,97.0,4.0,6.0,20,20
store_4,2022-03-08,61.0,128.0,228.0,228.0,356.0,442.0,295.0,228.0,166.0,6.0,159,118
store_5,2022-03-08,40.0,396.0,194.0,194.0,438.0,766.0,398.0,194.0,340.0,316.0,325,132
store_6,2022-03-08,1.0,320.0,48.0,48.0,133.0,332.0,132.0,48.0,80.0,318.0,4,226
store_7,2022-03-08,145.0,590.0,417.0,417.0,442.0,635.0,297.0,417.0,86.0,300.0,382,48
store_8,2022-03-08,113.0,310.0,294.0,294.0,277.0,347.0,164.0,294.0,56.0,84.0,13,100
store_9,2022-03-08,60.0,462.0,194.0,194.0,316.0,595.0,256.0,194.0,216.0,342.0,21,133
store_0,2022-03-09,151.0,432.0,341.0,341.0,331.0,498.0,180.0,341.0,204.0,130.0,153,136
store_1,2022-03-09,72.0,200.0,225.0,225.0,324.0,442.0,252.0,225.0,180.0,56.0,58,253
store_2,2022-03-09,32.0,116.0,83.0,83.0,77.0,110.0,45.0,83.0,14.0,52.0,54,22
store_3,2022-03-09,9.0,42.0,26.0,26.0,55.0,97.0,46.0,26.0,60.0,24.0,5,17
store_4,2022-03-09,37.0,298.0,88.0,88.0,155.0,357.0,118.0,88.0,180.0,224.0,33,241
store_5,2022-03-09,138.0,650.0,424.0,424.0,443.0,639.0,305.0,424.0,18.0,374.0,473,481
store_6,2022-03-09,48.0,250.0,96.0,96.0,167.0,363.0,119.0,96.0,238.0,154.0,77,3
store_7,2022-03-09,45.0,330.0,251.0,251.0,506.0,765.0,461.0,251.0,278.0,240.0,184,117
store_8,2022-03-09,52.0,346.0,110.0,110.0,134.0,325.0,82.0,110.0,140.0,242.0,72,67
store_9,2022-03-09,190.0,450.0,545.0,545.0,542.0,599.0,352.0,545.0,44.0,70.0,373,408
store_0,2022-03-10,39.0,362.0,194.0,194.0,331.0,533.0,292.0,194.0,120.0,284.0,148,258
store_1,2022-03-10,35.0,270.0,168.0,168.0,270.0,409.0,235.0,168.0,78.0,200.0,264,209
store_2,2022-03-10,36.0,76.0,72.0,72.0,83.0,132.0,47.0,72.0,94.0,4.0,73,68
store_3,2022-03-10,29.0,80.0,58.0,58.0,48.0,78.0,19.0,58.0,38.0,22.0,21,16
store_4,2022-03-10,89.0,378.0,231.0,231.0,206.0,317.0,117.0,231.0,22.0,200.0,117,88
store_5,2022-03-10,187.0,472.0,408.0,408.0,467.0,728.0,280.0,408.0,424.0,98.0,270,13
store_6,2022-03-10,53.0,292.0,129.0,129.0,175.0,344.0,122.0,129.0,152.0,186.0,192,18
store_7,2022-03-10,135.0,376.0,408.0,408.0,550.0,742.0,415.0,408.0,278.0,106.0,179,144
store_8,2022-03-10,13.0,196.0,96.0,96.0,236.0,404.0,223.0,96.0,166.0,170.0,38,66
store_9,2022-03-10,14.0,350.0,118.0,118.0,342.0,651.0,328.0,118.0,296.0,322.0,97,346
store_0,2022-03-11,88.0,180.0,357.0,357.0,537.0,626.0,449.0,357.0,174.0,4.0,35,0
store_1,2022-03-11,66.0,438.0,166.0,166.0,152.0,323.0,86.0,166.0,36.0,306.0,169,160
store_2,2022-03-11,4.0,42.0,55.0,55.0,115.0,149.0,111.0,55.0,34.0,34.0,68,17
store_3,2022-03-11,15.0,60.0,38.0,38.0,52.0,88.0,37.0,38.0,42.0,30.0,26,1
store_4,2022-03-11,100.0,236.0,215.0,215.0,251.0,390.0,151.0,215.0,242.0,36.0,113,125
store_5,2022-03-11,44.0,428.0,107.0,107.0,331.0,750.0,287.0,107.0,498.0,340.0,282,463
store_6,2022-03-11,31.0,350.0,67.0,67.0,106.0,315.0,75.0,67.0,130.0,288.0,21,194
store_7,2022-03-11,104.0,368.0,345.0,345.0,522.0,746.0,418.0,345.0,288.0,160.0,458,416
store_8,2022-03-11,33.0,162.0,171.0,171.0,307.0,419.0,274.0,171.0,128.0,96.0,181,170
store_9,2022-03-11,250.0,584.0,521.0,521.0,392.0,534.0,142.0,521.0,200.0,84.0,326,281
store_0,2022-03-12,87.0,336.0,321.0,321.0,422.0,544.0,335.0,321.0,82.0,162.0,98,310
store_1,2022-03-12,97.0,300.0,235.0,235.0,258.0,390.0,161.0,235.0,158.0,106.0,61,180
store_2,2022-03-12,24.0,70.0,66.0,66.0,92.0,135.0,68.0,66.0,64.0,22.0,16,36
store_3,2022-03-12,9.0,46.0,37.0,37.0,64.0,95.0,55.0,37.0,34.0,28.0,8,5
store_4,2022-03-12,131.0,300.0,332.0,332.0,305.0,358.0,174.0,332.0,68.0,38.0,199,70
store_5,2022-03-12,159.0,650.0,415.0,415.0,413.0,639.0,254.0,415.0,120.0,332.0,480,227
store_6,2022-03-12,9.0,80.0,120.0,120.0,316.0,450.0,307.0,120.0,206.0,62.0,74,116
store_7,2022-03-12,107.0,450.0,343.0,343.0,476.0,705.0,369.0,343.0,222.0,236.0,32,29
store_8,2022-03-12,52.0,208.0,189.0,189.0,283.0,396.0,231.0,189.0,122.0,104.0,103,8
store_9,2022-03-12,94.0,424.0,338.0,338.0,444.0,612.0,350.0,338.0,100.0,236.0,104,275
store_0,2022-03-13,165.0,528.0,398.0,398.0,326.0,450.0,161.0,398.0,50.0,198.0,236,350
store_1,2022-03-13,28.0,258.0,139.0,139.0,253.0,413.0,225.0,139.0,118.0,202.0,139,152
store_2,2022-03-13,16.0,56.0,68.0,68.0,110.0,144.0,94.0,68.0,44.0,24.0,69,17
store_3,2022-03-13,10.0,66.0,22.0,22.0,37.0,83.0,27.0,22.0,46.0,46.0,40,36
store_4,2022-03-13,11.0,276.0,56.0,56.0,162.0,372.0,151.0,56.0,166.0,254.0,219,31
store_5,2022-03-13,98.0,444.0,258.0,258.0,421.0,744.0,323.0,258.0,398.0,248.0,90,67
store_6,2022-03-13,72.0,198.0,245.0,245.0,320.0,393.0,248.0,245.0,92.0,54.0,131,83
store_7,2022-03-13,63.0,258.0,462.0,462.0,735.0,801.0,672.0,462.0,0.0,132.0,273,325
store_8,2022-03-13,23.0,68.0,130.0,130.0,322.0,464.0,299.0,130.0,262.0,22.0,125,66
store_9,2022-03-13,176.0,652.0,370.0,370.0,280.0,498.0,104.0,370.0,136.0,300.0,19,276
store_0,2022-03-14,2.0,302.0,166.0,166.0,371.0,565.0,369.0,166.0,90.0,298.0,263,141
store_1,2022-03-14,56.0,338.0,164.0,164.0,210.0,373.0,154.0,164.0,100.0,226.0,113,83
store_2,2022-03-14,36.0,76.0,104.0,104.0,114.0,130.0,78.0,104.0,28.0,4.0,83,28
store_3,2022-03-14,0.0,14.0,22.0,22.0,74.0,111.0,74.0,22.0,60.0,14.0,17,56
store_4,2022-03-14,100.0,318.0,240.0,240.0,236.0,351.0,136.0,240.0,112.0,118.0,72,146
store_5,2022-03-14,168.0,424.0,514.0,514.0,616.0,752.0,448.0,514.0,184.0,88.0,473,367
store_6,2022-03-14,73.0,234.0,222.0,222.0,277.0,373.0,204.0,222.0,104.0,88.0,63,118
store_7,2022-03-14,73.0,406.0,250.0,250.0,439.0,727.0,366.0,250.0,316.0,260.0,22,34
store_8,2022-03-14,72.0,282.0,231.0,231.0,269.0,361.0,197.0,231.0,46.0,138.0,212,2
store_9,2022-03-14,76.0,346.0,314.0,314.0,477.0,651.0,401.0,314.0,154.0,194.0,78,202
store_0,2022-03-15,5.0,328.0,48.0,48.0,236.0,550.0,231.0,48.0,310.0,318.0,182,14
store_1,2022-03-15,19.0,268.0,113.0,113.0,231.0,408.0,212.0,113.0,124.0,230.0,185,265
store_2,2022-03-15,28.0,110.0,64.0,64.0,65.0,113.0,37.0,64.0,42.0,54.0,31,50
store_3,2022-03-15,8.0,60.0,28.0,28.0,49.0,88.0,41.0,28.0,34.0,44.0,35,30
store_4,2022-03-15,83.0,240.0,250.0,250.0,301.0,388.0,218.0,250.0,100.0,74.0,47,243
store_5,2022-03-15,122.0,370.0,333.0,333.0,508.0,779.0,386.0,333.0,416.0,126.0,422,298
store_6,2022-03-15,38.0,136.0,158.0,158.0,297.0,422.0,259.0,158.0,190.0,60.0,205,221
store_7,2022-03-15,121.0,554.0,267.0,267.0,333.0,651.0,212.0,267.0,324.0,312.0,453,11
store_8,2022-03-15,14.0,216.0,73.0,73.0,201.0,392.0,187.0,73.0,194.0,188.0,241,93
store_9,2022-03-15,99.0,438.0,327.0,327.0,420.0,603.0,321.0,327.0,126.0,240.0,166,8
store_0,2022-03-16,125.0,464.0,319.0,319.0,319.0,482.0,194.0,319.0,112.0,214.0,115,324
store_1,2022-03-16,39.0,302.0,84.0,84.0,166.0,393.0,127.0,84.0,230.0,224.0,22,208
store_2,2022-03-16,19.0,40.0,97.0,97.0,142.0,148.0,123.0,97.0,10.0,2.0,7,18
store_3,2022-03-16,4.0,38.0,25.0,25.0,61.0,99.0,57.0,25.0,46.0,30.0,35,34
store_4,2022-03-16,80.0,374.0,190.0,190.0,177.0,321.0,97.0,190.0,74.0,214.0,145,206
store_5,2022-03-16,83.0,320.0,369.0,369.0,607.0,802.0,524.0,369.0,236.0,154.0,28,250
store_6,2022-03-16,14.0,380.0,61.0,61.0,102.0,300.0,88.0,61.0,44.0,352.0,108,241
store_7,2022-03-16,106.0,316.0,281.0,281.0,482.0,772.0,376.0,281.0,476.0,104.0,113,158
store_8,2022-03-16,49.0,122.0,199.0,199.0,339.0,439.0,290.0,199.0,176.0,24.0,199,245
store_9,2022-03-16,177.0,364.0,500.0,500.0,553.0,642.0,376.0,500.0,168.0,10.0,310,262
store_0,2022-03-17,206.0,606.0,423.0,423.0,272.0,413.0,66.0,423.0,88.0,194.0,21,246
store_1,2022-03-17,46.0,170.0,148.0,148.0,288.0,457.0,242.0,148.0,260.0,78.0,140,130
store_2,2022-03-17,32.0,68.0,91.0,91.0,109.0,134.0,77.0,91.0,46.0,4.0,14,61
store_3,2022-03-17,10.0,50.0,49.0,49.0,73.0,93.0,63.0,49.0,10.0,30.0,30,17
store_4,2022-03-17,96.0,332.0,237.0,237.0,229.0,342.0,133.0,237.0,86.0,140.0,99,138
store_5,2022-03-17,395.0,834.0,849.0,849.0,519.0,547.0,124.0,849.0,12.0,44.0,255,476
store_6,2022-03-17,80.0,176.0,255.0,255.0,332.0,402.0,252.0,255.0,124.0,16.0,213,179
store_7,2022-03-17,122.0,438.0,368.0,368.0,491.0,709.0,369.0,368.0,242.0,194.0,349,332
store_8,2022-03-17,13.0,184.0,99.0,99.0,245.0,410.0,232.0,99.0,172.0,158.0,46,166
store_9,2022-03-17,146.0,462.0,424.0,424.0,460.0,595.0,314.0,424.0,100.0,170.0,33,155
store_0,2022-03-18,24.0,230.0,170.0,170.0,388.0,599.0,364.0,170.0,240.0,182.0,322,22
store_1,2022-03-18,48.0,224.0,167.0,167.0,277.0,428.0,229.0,167.0,174.0,128.0,44,73
store_2,2022-03-18,32.0,94.0,72.0,72.0,78.0,123.0,46.0,72.0,60.0,30.0,20,78
store_3,2022-03-18,24.0,72.0,51.0,51.0,51.0,84.0,27.0,51.0,42.0,24.0,7,16
store_4,2022-03-18,115.0,410.0,238.0,238.0,171.0,301.0,56.0,238.0,80.0,180.0,182,135
store_5,2022-03-18,189.0,742.0,426.0,426.0,349.0,595.0,160.0,426.0,128.0,364.0,478,259
store_6,2022-03-18,43.0,270.0,119.0,119.0,186.0,355.0,143.0,119.0,154.0,184.0,100,162
store_7,2022-03-18,181.0,374.0,540.0,540.0,638.0,745.0,457.0,540.0,202.0,12.0,78,388
store_8,2022-03-18,52.0,120.0,216.0,216.0,353.0,438.0,301.0,216.0,154.0,16.0,237,149
store_9,2022-03-18,8.0,290.0,192.0,192.0,451.0,679.0,443.0,192.0,182.0,274.0,170,317
store_0,2022-03-19,132.0,274.0,478.0,478.0,566.0,577.0,434.0,478.0,12.0,10.0,342,124
store_1,2022-03-19,74.0,230.0,226.0,226.0,308.0,427.0,234.0,226.0,156.0,82.0,118,173
store_2,2022-03-19,29.0,84.0,92.0,92.0,105.0,126.0,76.0,92.0,16.0,26.0,13,48
store_3,2022-03-19,0.0,32.0,17.0,17.0,60.0,102.0,60.0,17.0,52.0,32.0,26,5
store_4,2022-03-19,66.0,168.0,239.0,239.0,344.0,426.0,278.0,239.0,128.0,36.0,220,137
store_5,2022-03-19,200.0,436.0,522.0,522.0,586.0,746.0,386.0,522.0,284.0,36.0,258,31
store_6,2022-03-19,127.0,324.0,261.0,261.0,216.0,326.0,89.0,261.0,150.0,70.0,203,174
store_7,2022-03-19,24.0,272.0,224.0,224.0,530.0,796.0,506.0,224.0,308.0,224.0,150,395
store_8,2022-03-19,68.0,208.0,183.0,183.0,261.0,396.0,193.0,183.0,198.0,72.0,107,213
store_9,2022-03-19,48.0,98.0,166.0,166.0,482.0,777.0,434.0,166.0,588.0,2.0,90,76
store_0,2022-03-20,105.0,480.0,283.0,283.0,295.0,474.0,190.0,283.0,88.0,270.0,288,115
store_1,2022-03-20,54.0,316.0,137.0,137.0,197.0,386.0,143.0,137.0,170.0,208.0,36,255
store_2,2022-03-20,3.0,94.0,12.0,12.0,47.0,123.0,44.0,12.0,64.0,88.0,73,27
store_3,2022-03-20,9.0,46.0,37.0,37.0,63.0,93.0,54.0,37.0,32.0,28.0,1,55
store_4,2022-03-20,48.0,336.0,178.0,178.0,217.0,342.0,169.0,178.0,10.0,240.0,56,87
store_5,2022-03-20,135.0,364.0,420.0,420.0,585.0,782.0,450.0,420.0,300.0,94.0,282,208
store_6,2022-03-20,160.0,358.0,382.0,382.0,288.0,311.0,128.0,382.0,8.0,38.0,38,18
store_7,2022-03-20,152.0,454.0,541.0,541.0,627.0,703.0,475.0,541.0,2.0,150.0,204,153
store_8,2022-03-20,45.0,288.0,118.0,118.0,179.0,356.0,134.0,118.0,156.0,198.0,109,27
store_9,2022-03-20,222.0,572.0,555.0,555.0,459.0,538.0,237.0,555.0,30.0,128.0,386,82
store_0,2022-03-21,214.0,704.0,430.0,430.0,220.0,360.0,6.0,430.0,4.0,276.0,23,342
store_1,2022-03-21,52.0,270.0,136.0,136.0,219.0,405.0,167.0,136.0,206.0,166.0,64,5
store_2,2022-03-21,24.0,58.0,72.0,72.0,104.0,141.0,80.0,72.0,64.0,10.0,38,32
store_3,2022-03-21,18.0,36.0,53.0,53.0,76.0,100.0,58.0,53.0,48.0,0.0,56,28
store_4,2022-03-21,62.0,242.0,189.0,189.0,260.0,387.0,198.0,189.0,136.0,118.0,249,193
store_5,2022-03-21,96.0,588.0,228.0,228.0,321.0,672.0,225.0,228.0,306.0,396.0,403,226
store_6,2022-03-21,14.0,168.0,165.0,165.0,311.0,404.0,297.0,165.0,46.0,140.0,184,50
store_7,2022-03-21,148.0,520.0,386.0,386.0,443.0,670.0,295.0,386.0,230.0,224.0,57,53
store_8,2022-03-21,60.0,180.0,262.0,262.0,362.0,410.0,302.0,262.0,36.0,60.0,19,207
store_9,2022-03-21,102.0,464.0,380.0,380.0,458.0,592.0,356.0,380.0,8.0,260.0,195,269
store_0,2022-03-22,98.0,404.0,295.0,295.0,352.0,512.0,254.0,295.0,112.0,208.0,238,288
store_1,2022-03-22,52.0,118.0,253.0,253.0,413.0,483.0,361.0,253.0,126.0,14.0,138,152
store_2,2022-03-22,26.0,90.0,65.0,65.0,79.0,125.0,53.0,65.0,54.0,38.0,82,50
store_3,2022-03-22,10.0,48.0,45.0,45.0,70.0,94.0,60.0,45.0,20.0,28.0,44,11
store_4,2022-03-22,61.0,304.0,135.0,135.0,177.0,358.0,116.0,135.0,180.0,182.0,7,178
store_5,2022-03-22,160.0,570.0,408.0,408.0,445.0,679.0,285.0,408.0,218.0,250.0,448,196
store_6,2022-03-22,28.0,152.0,143.0,143.0,284.0,414.0,256.0,143.0,164.0,96.0,60,77
store_7,2022-03-22,91.0,568.0,206.0,206.0,295.0,644.0,204.0,206.0,312.0,386.0,71,207
store_8,2022-03-22,49.0,112.0,217.0,217.0,362.0,444.0,313.0,217.0,150.0,14.0,114,60
store_9,2022-03-22,30.0,284.0,79.0,79.0,319.0,682.0,289.0,79.0,502.0,224.0,341,368
